,popularity,price_tier,outdoors,good_for_groups,has_credit_card,good_for_kids,has_delivery,caters
8418,0,1,1,0,1,0,1,0
8419,1,2,0,0,1,0,1,1
8420,0,1,1,1,1,1,1,0
8421,2,1,1,1,0,1,1,1
8422,1,2,1,1,1,1,1,1
8423,0,2,0,0,1,0,1,0
8424,1,2,1,1,1,1,1,1
8425,1,1,1,1,1,1,1,1
8426,2,2,1,1,1,1,1,1
8427,1,2,1,1,1,1,1,0
8428,1,2,1,1,0,1,1,1
8429,1,2,1,1,1,1,1,1
8430,2,2,1,1,1,1,1,1
8431,2,2,1,1,1,1,1,1
8432,0,1,1,1,1,1,1,1
8433,1,1,1,1,1,1,1,0
8434,2,2,1,1,1,1,1,1
8435,1,1,1,1,1,1,1,1
8436,0,1,0,0,1,0,0,0
8437,0,2,0,0,1,0,1,1
8438,1,1,1,1,1,1,1,1
8439,0,1,1,1,1,1,1,1
8440,2,2,1,0,1,1,0,1
8441,1,1,1,1,1,1,1,1
8442,0,1,1,1,1,1,1,1
8443,1,1,1,1,1,1,1,1
8444,1,2,1,1,1,1,1,1
8445,0,2,1,1,1,1,1,1
8446,0,2,0,0,1,0,0,0
8447,2,2,1,1,1,1,1,1
8448,0,1,1,0,1,0,1,0
8449,1,1,1,1,1,1,1,1
8450,1,1,1,1,1,1,1,1
8451,0,2,1,1,1,1,1,1
8452,1,2,1,1,1,0,0,0
8453,2,1,1,1,1,1,1,1
8454,2,2,1,1,1,1,1,1
8455,2,2,1,1,1,1,1,1
8456,2,1,1,1,0,1,1,1
8457,1,1,1,1,1,1,1,1
8458,2,1,1,1,1,1,1,1
8459,0,2,1,1,0,1,1,1
8460,1,2,1,1,1,1,0,0
8461,1,2,1,1,1,1,1,0
8462,1,2,1,1,1,1,1,1
8463,0,1,1,1,1,1,1,0
8464,2,1,1,1,1,1,1,1
8465,1,1,1,0,1,0,1,0
8466,1,1,1,1,1,1,1,1
8467,0,1,1,1,1,1,1,1
8468,1,2,1,1,1,1,1,1
8469,0,1,0,0,1,0,1,1
8470,2,2,1,1,1,1,1,1
8471,0,2,1,1,1,1,1,1
8472,1,2,1,1,0,1,1,1
8473,0,1,1,1,1,1,1,1
8474,1,2,1,1,1,1,1,1
8475,0,1,1,1,1,1,1,1
8476,2,2,1,1,1,1,1,1
8477,2,1,1,0,1,0,1,0
8478,1,1,1,1,1,1,1,0
8479,1,1,1,1,1,1,1,1
8480,0,1,1,1,0,1,1,1
8481,0,2,1,1,1,0,0,0
8482,0,2,1,1,1,1,1,1
8483,2,3,1,1,1,1,1,1
8484,0,3,0,0,1,0,0,0
8485,0,2,1,1,1,1,1,1
8486,0,2,1,1,1,1,1,1
8487,0,2,1,1,0,1,1,0
8488,2,2,1,1,1,1,1,1
8489,0,1,1,1,1,1,1,1
8490,0,1,1,0,1,0,1,1
8491,0,1,1,1,0,1,1,1
8492,1,2,1,1,1,1,1,1
8493,0,1,1,1,1,1,1,1
8494,2,3,1,1,1,1,1,1
8495,0,1,1,1,1,1,1,1
8496,2,2,1,1,1,1,1,1
8497,1,2,1,1,1,1,1,1
8498,1,1,1,1,1,1,1,1
8499,1,2,1,1,1,1,1,1
8500,0,1,1,1,1,1,1,1
8501,0,2,1,1,1,1,1,1
8502,0,1,1,1,1,1,1,1
8503,1,1,1,0,1,0,1,0
8504,0,1,0,0,0,0,0,0
8505,1,2,1,1,1,1,1,0
8506,2,2,1,1,1,1,1,1
8507,0,2,1,1,1,1,1,1
8508,0,1,1,0,1,1,1,0
8509,1,2,1,0,0,0,1,1
8510,1,1,1,1,1,1,1,1
8511,1,1,1,1,1,1,1,1
8512,2,2,1,1,1,1,1,1
8513,2,2,1,1,1,1,1,1
8514,1,2,1,1,1,1,1,1
8515,1,1,1,1,0,1,1,1
8516,1,2,1,1,1,1,1,1
8517,1,2,0,1,1,1,1,0
8518,2,2,1,1,1,1,1,1
8519,1,1,0,0,1,0,0,0
8520,1,2,1,1,0,1,1,1
8521,1,1,1,1,1,1,1,1
8522,0,2,1,0,1,0,0,1
8523,1,2,0,0,1,0,1,1
8524,0,1,1,1,1,1,1,0
8525,2,2,1,1,1,1,1,1
8526,0,1,1,1,1,1,1,1
8527,1,2,1,1,0,1,1,1
8528,0,1,1,1,1,1,1,1
8529,0,2,0,0,1,0,0,0
8530,2,2,1,1,1,1,1,1
8531,0,1,0,0,1,0,1,1
8532,0,2,1,1,0,1,1,1
8533,2,2,1,1,1,1,1,1
8534,2,2,1,1,1,1,1,1
8535,2,2,1,1,1,1,1,1
8536,1,2,1,1,1,1,1,1
8537,0,1,1,0,1,0,0,0
8538,1,2,1,1,1,1,1,1
8539,0,1,1,1,1,1,1,1
8540,1,1,0,0,1,0,0,1
8541,0,2,1,1,1,1,1,1
8542,1,2,0,0,1,0,1,1
8543,0,1,1,1,1,1,1,1
8544,1,1,1,1,0,1,1,1
8545,2,2,1,1,1,1,1,1
8546,1,2,1,1,0,1,1,1
8547,2,1,1,1,1,1,1,1
8548,1,2,1,1,0,1,1,1
8549,2,2,1,1,1,1,1,1
8550,1,2,1,1,1,1,1,1
8551,0,2,1,1,1,1,1,1
8552,1,2,1,1,1,1,1,1
8553,1,1,1,1,1,1,1,1
8554,0,1,1,0,1,0,1,0
8555,2,2,1,1,1,1,1,1
8556,2,1,1,1,1,1,1,1
8557,2,1,1,1,1,1,1,1
8558,0,1,1,1,1,1,1,1
8559,1,1,1,1,1,1,1,1
8560,0,1,0,1,1,1,1,0
8561,1,2,1,1,1,1,1,1
8562,0,2,0,0,1,0,0,0
8563,0,2,0,0,1,0,0,1
8564,1,1,0,0,1,0,0,1
8565,2,2,1,1,1,1,1,1
8566,0,1,1,1,1,1,1,0
8567,0,1,0,0,1,0,1,0
8568,0,2,0,0,0,0,0,1
8569,0,1,0,1,0,0,0,0
8570,0,2,1,1,0,1,1,1
8571,2,2,0,0,1,0,1,1
8572,2,2,1,1,1,1,1,1
8573,2,2,1,1,1,1,1,1
8574,2,3,1,1,1,1,1,1
8575,2,3,1,1,1,1,1,1
8576,0,2,1,1,0,1,1,1
8577,0,2,1,1,0,1,1,1
8578,2,1,1,1,1,1,1,1
8579,2,2,1,1,1,1,1,1
8580,0,1,0,0,1,0,1,0
8581,0,2,1,1,1,1,1,1
8582,1,2,1,0,1,0,0,1
8583,2,2,1,1,1,1,1,1
8584,0,1,1,1,1,1,1,0
8585,1,2,1,1,1,1,1,1
8586,2,2,1,1,0,1,1,1
8587,1,2,1,1,1,1,1,1
8588,2,1,1,0,1,0,1,1
8589,2,2,1,1,1,1,1,1
8590,1,2,1,1,1,1,1,1
8591,2,2,1,1,1,1,1,1
8592,0,1,1,1,1,1,1,1
8593,2,2,1,1,1,1,1,1
8594,2,3,0,0,1,0,0,0
8595,2,2,1,1,0,1,1,1
8596,0,1,1,1,1,1,1,0
8597,0,1,1,1,1,1,1,1
8598,1,1,1,1,1,1,1,1
8599,0,1,1,1,1,1,1,1
8600,2,2,1,1,0,1,1,1
8601,1,2,1,0,1,0,0,0
8602,2,2,1,1,1,1,1,1
8603,1,2,1,0,1,0,0,1
8604,1,1,1,1,1,1,1,1
8605,2,2,1,1,1,1,1,1
8606,0,2,1,1,0,1,1,0
8607,2,1,1,1,1,1,1,1
8608,2,2,1,1,1,1,1,1
8609,2,1,1,1,1,1,1,1
8610,1,2,1,1,1,1,1,1
8611,2,2,1,0,1,0,1,1
8612,0,1,1,1,1,1,1,1
8613,1,2,0,0,1,0,1,1
8614,2,2,1,1,1,1,1,1
8615,2,2,1,1,1,1,1,1
8616,1,2,1,0,1,0,0,0
8617,2,1,1,1,1,1,1,1
8618,1,1,1,1,1,1,1,1
8619,1,1,1,1,1,1,1,1
8620,2,2,1,1,1,1,1,1
8621,2,2,1,1,1,1,1,1
8622,2,1,1,1,1,1,1,1
8623,2,2,1,1,1,1,0,0
8624,0,1,0,0,1,0,1,0
8625,0,3,0,0,1,0,1,1
8626,1,2,0,0,1,0,1,0
8627,1,2,1,1,1,1,1,1
8628,2,1,1,1,1,1,1,1
8629,2,2,1,1,1,1,1,1
8630,1,1,1,1,0,1,1,1
8631,1,1,1,1,1,1,1,1
8632,0,1,0,0,1,0,1,0
8633,0,2,1,1,1,1,1,0
8634,2,2,1,1,1,1,1,1
8635,0,2,1,1,1,1,1,1
8636,1,1,1,1,1,1,1,0
8637,1,1,1,1,1,1,1,1
8638,0,2,0,0,1,0,0,0
8639,2,2,1,1,1,1,1,1
8640,2,1,1,0,1,1,0,1
8641,2,1,1,1,1,1,1,1
8642,0,2,1,1,1,1,1,1
8643,0,2,1,1,1,1,1,0
8644,0,2,1,1,1,1,1,1
8645,0,2,1,0,0,0,0,1
8646,1,2,1,1,1,1,1,1
8647,2,1,1,1,1,1,1,1
8648,0,1,1,1,1,1,1,1
8649,1,2,1,1,0,1,1,1
8650,0,1,1,1,1,1,1,1
8651,0,1,1,1,1,1,1,1
8652,0,1,1,0,1,0,1,0
8653,0,1,1,1,1,1,1,1
8654,2,2,1,1,0,1,1,1
8655,2,2,1,1,1,1,1,1
8656,2,2,1,1,1,1,1,1
8657,0,2,1,1,1,1,1,1
8658,1,2,1,1,1,1,1,1
8659,0,2,1,0,0,0,1,0
8660,0,1,0,0,1,0,1,0
8661,0,1,1,1,1,1,1,1
8662,2,1,0,0,1,1,0,1
8663,2,2,1,1,1,1,1,1
8664,2,2,1,1,1,1,1,1
8665,1,1,1,1,1,1,1,1
8666,0,2,1,1,0,1,1,1
8667,0,1,1,1,0,1,1,1
8668,2,2,1,1,1,1,1,1
8669,0,2,0,1,0,0,0,0
8670,1,2,1,1,0,1,1,0
8671,2,4,1,1,1,1,1,1
8672,2,2,1,1,0,1,1,1
8673,0,1,1,1,1,1,1,0
8674,1,2,1,1,1,1,1,1
8675,2,1,1,1,1,1,1,1
8676,0,1,1,1,1,1,1,1
8677,1,2,0,0,0,0,1,1
8678,0,2,0,0,1,0,0,0
8679,1,2,1,1,1,1,1,1
8680,2,1,1,1,1,1,1,1
8681,0,1,0,0,1,0,1,0
8682,0,1,0,0,1,0,1,1
8683,1,2,1,1,1,1,1,1
8684,1,2,1,1,1,1,1,1
8685,2,2,1,1,1,1,1,1
8686,2,1,1,1,1,1,1,1
8687,1,2,1,1,1,1,1,1
8688,2,2,1,1,1,1,1,1
8689,0,1,1,1,1,1,1,1
8690,2,2,1,1,1,1,1,1
8691,0,1,0,0,0,0,0,0
8692,2,2,1,1,1,1,1,1
8693,2,2,1,1,1,1,1,1
8694,2,2,1,1,1,1,1,1
8695,0,1,1,0,1,1,1,0
8696,0,1,1,1,1,1,1,0
8697,1,1,0,0,1,0,1,1
8698,2,1,1,1,1,1,1,1
8699,2,1,1,1,1,1,1,1
8700,1,1,1,1,1,1,1,1
8701,2,2,1,1,1,1,1,0
8702,0,1,1,1,1,1,1,1
8703,1,2,1,1,1,1,1,1
8704,2,1,1,1,1,1,1,1
8705,1,1,1,1,1,1,1,1
8706,0,2,1,1,1,1,1,1
8707,2,2,1,1,1,1,1,1
8708,0,1,0,0,1,0,1,1
8709,2,1,1,1,1,1,1,1
8710,0,1,0,1,1,1,1,1
8711,2,2,1,1,1,1,1,0
8712,2,2,1,1,1,1,1,1
8713,2,2,1,1,1,1,1,1
8714,2,3,1,1,1,1,1,1
8715,0,1,1,1,1,1,1,1
8716,2,2,1,1,1,1,1,1
8717,0,2,1,1,1,1,1,0
8718,0,1,1,1,0,1,1,1
8719,1,1,1,1,1,1,1,1
8720,2,2,1,1,1,1,1,1
8721,2,2,1,1,1,1,1,1
8722,0,1,1,1,1,1,1,1
8723,0,1,1,1,1,1,1,1
8724,2,2,1,1,1,1,1,1
8725,0,2,1,1,1,1,1,0
8726,2,1,1,1,1,1,1,1
8727,0,2,1,1,1,1,1,1
8728,0,1,1,1,1,1,1,0
8729,2,2,1,1,1,1,1,1
8730,1,1,1,1,1,1,1,1
8731,1,2,1,1,1,1,1,1
8732,2,1,1,1,1,1,1,1
8733,0,1,1,1,1,1,1,0
8734,1,2,1,0,1,0,1,1
8735,2,2,1,1,1,1,1,1
8736,0,1,1,1,1,1,1,1
8737,1,2,1,1,1,1,1,1
8738,1,1,1,1,1,1,1,1
8739,2,1,1,1,0,1,1,1
8740,0,1,1,1,1,1,1,0
8741,2,2,1,1,1,1,1,1
8742,1,1,1,1,1,1,1,1
8743,2,2,1,1,1,1,1,1
8744,0,1,0,1,1,1,1,1
8745,1,2,1,1,1,1,1,1
8746,2,1,0,0,1,0,0,1
8747,2,2,1,1,1,1,1,1
8748,2,2,1,1,1,1,1,0
8749,0,1,1,1,1,1,1,1
8750,2,2,1,1,1,1,1,1
8751,0,1,1,0,1,0,1,0
8752,0,1,1,1,1,1,1,0
8753,0,2,1,1,1,1,1,1
8754,2,2,1,1,1,1,1,1
8755,2,1,1,1,1,1,1,1
8756,2,2,1,1,1,1,1,1
8757,1,1,1,1,1,1,1,1
8758,0,1,1,1,1,1,1,0
8759,0,2,1,1,0,1,1,1
8760,1,1,0,0,1,0,0,1
8761,1,1,1,1,1,1,1,1
8762,0,2,1,0,1,0,0,0
8763,1,1,1,1,1,1,1,1
8764,0,1,1,1,1,1,1,0
8765,2,2,1,1,1,1,1,1
8766,2,2,1,1,1,1,1,1
8767,2,2,1,1,1,1,1,1
8768,0,2,1,1,1,1,1,0
8769,0,2,1,1,1,1,1,0
8770,1,2,1,1,1,1,1,1
8771,0,2,0,0,0,0,0,1
8772,2,1,1,1,1,1,1,1
8773,2,2,0,0,1,0,1,1
8774,1,2,1,1,1,1,1,1
8775,1,2,1,0,1,0,1,1
8776,1,1,1,1,1,1,1,1
8777,0,1,1,1,1,1,1,1
8778,1,2,1,1,1,1,1,1
8779,1,1,1,1,0,1,1,1
8780,2,2,1,1,1,1,1,1
8781,2,2,1,1,1,1,1,1
8782,0,1,1,1,1,1,1,0
8783,1,1,1,1,1,1,1,1
8784,2,1,1,1,1,1,1,1
8785,2,2,1,1,1,1,1,1
8786,0,3,1,1,0,1,1,0
8787,2,2,1,1,1,1,1,1
8788,2,2,1,1,1,1,1,1
8789,1,1,1,1,1,1,1,1
8790,2,2,1,1,1,1,1,1
8791,2,2,1,1,1,1,1,1
8792,1,2,1,1,1,1,1,1
8793,1,2,1,1,1,1,1,1
8794,1,1,1,1,1,1,1,1
8795,1,1,1,1,1,1,1,1
8796,2,2,1,1,1,1,1,1
8797,0,2,0,0,0,0,1,0
8798,1,2,1,1,1,1,1,1
8799,1,2,1,1,1,1,1,1
8800,0,1,1,0,1,0,1,0
8801,1,1,1,1,1,1,1,1
8802,2,2,1,1,1,1,1,1
8803,0,1,0,1,1,1,1,0
8804,1,2,1,1,1,1,1,1
8805,0,1,0,0,1,0,0,0
8806,2,2,1,1,1,1,1,1
8807,0,2,0,0,1,0,0,0
8808,0,2,1,1,1,1,1,1
8809,2,2,1,1,1,1,1,1
8810,0,1,1,1,1,1,1,1
8811,0,1,1,1,1,1,1,1
8812,1,2,1,1,0,1,1,1
8813,0,1,1,1,1,1,1,1
8814,0,2,0,0,1,0,1,0
8815,1,2,0,0,0,0,1,0
8816,2,1,1,1,1,1,1,1
8817,0,1,1,1,1,1,1,1
8818,0,1,1,0,1,0,1,1
8819,1,2,1,1,1,1,1,1
8820,0,2,1,1,0,1,1,0
8821,1,2,1,1,0,1,1,1
8822,0,1,1,1,1,0,1,0
8823,2,2,1,1,1,1,1,1
8824,2,1,1,1,1,1,1,1
8825,1,1,1,1,1,1,1,1
8826,0,1,0,0,1,0,1,1
8827,2,1,1,1,1,1,1,1
8828,1,2,1,1,1,1,1,0
8829,1,1,0,0,1,0,1,1
8830,0,2,1,1,1,1,1,0
8831,2,2,1,1,1,1,1,1
8832,1,2,1,1,1,1,1,1
8833,0,1,1,1,1,1,1,1
8834,2,2,1,1,1,1,1,1
8835,0,2,1,1,1,1,1,1
8836,2,2,1,1,1,1,1,1
8837,1,2,1,1,1,1,1,1
8838,0,1,1,1,1,1,1,1
8839,1,2,1,1,1,1,1,1
8840,1,2,1,1,1,1,1,1
8841,2,1,1,1,1,1,1,1
8842,0,1,1,1,1,1,1,1
8843,0,1,1,1,1,1,1,1
8844,0,2,0,0,1,0,0,1
8845,1,1,1,1,1,1,1,1
8846,0,2,1,1,0,1,1,0
8847,2,1,1,1,1,0,0,1
8848,2,2,1,1,1,1,1,1
8849,2,2,1,1,1,1,1,1
8850,1,1,1,0,1,0,0,1
8851,2,2,0,0,1,1,1,1
8852,0,2,0,0,1,0,1,0
8853,1,3,1,1,1,1,1,1
8854,0,2,1,1,0,1,1,0
8855,0,2,0,0,1,0,0,0
8856,0,1,1,1,1,1,1,1
8857,2,2,1,1,1,1,1,1
8858,2,1,1,1,1,1,1,1
8859,1,2,1,1,1,1,1,1
8860,2,2,1,1,0,1,1,1
8861,1,2,1,0,1,0,0,1
8862,1,2,1,1,1,1,1,1
8863,2,2,1,1,0,1,1,1
8864,1,2,0,0,1,0,1,1
8865,2,2,0,0,1,0,1,1
8866,0,2,1,1,1,1,1,1
8867,1,1,1,1,1,1,1,1
8868,2,2,1,1,1,1,1,1
8869,0,1,1,1,1,1,1,1
8870,0,1,1,1,1,1,1,1
8871,2,2,0,0,1,1,0,1
8872,1,2,0,0,1,0,0,1
8873,2,1,1,1,1,1,1,1
8874,2,1,1,0,1,1,1,1
8875,2,3,1,1,1,1,1,1
8876,1,2,1,1,1,1,1,1
8877,2,1,1,1,1,1,1,1
8878,1,1,1,1,1,1,1,1
8879,2,3,1,1,0,1,1,1
8880,2,1,1,1,1,1,1,1
8881,0,1,1,1,0,1,1,1
8882,2,1,1,1,1,1,1,1
8883,2,1,1,1,1,1,1,1
8884,1,2,0,0,1,0,1,0
8885,0,1,0,1,1,1,0,0
8886,0,2,0,0,1,0,0,1
8887,1,2,1,1,1,1,0,1
8888,1,1,1,1,1,1,1,1
8889,0,2,0,0,1,0,1,1
8890,1,1,1,0,1,0,1,1
8891,1,1,1,1,1,1,1,0
8892,1,1,1,1,1,1,1,1
8893,1,1,0,0,1,0,1,1
8894,2,1,0,0,1,0,0,1
8895,0,1,0,0,1,0,1,1
8896,1,1,1,1,1,1,1,1
8897,2,2,1,1,1,1,1,1
8898,0,4,1,0,0,0,1,0
8899,2,1,1,1,1,1,1,1
8900,2,1,1,1,1,1,1,1
8901,2,2,1,1,1,1,1,1
8902,2,2,1,1,1,1,1,1
8903,1,2,1,1,0,1,1,1
8904,1,2,1,1,1,1,1,1
8905,2,2,1,0,1,0,0,1
8906,2,2,1,1,1,1,1,1
8907,0,2,1,0,1,0,0,0
8908,0,2,0,0,1,0,1,1
8909,2,2,1,1,1,1,1,1
8910,1,2,1,1,1,1,1,1
8911,0,1,0,0,1,0,1,0
8912,2,1,1,1,1,1,1,1
8913,0,1,1,1,1,1,1,0
8914,0,2,0,0,0,0,1,1
8915,0,1,1,1,1,1,1,1
8916,2,2,1,1,1,1,1,1
8917,2,2,0,0,1,0,1,1
8918,1,1,1,1,1,1,1,1
8919,2,2,1,1,1,1,1,1
8920,0,2,1,0,1,0,1,1
8921,1,2,1,0,1,0,0,1
8922,0,1,1,1,1,1,1,1
8923,1,1,1,1,1,1,1,1
8924,0,1,1,1,1,1,1,1
8925,1,2,1,1,1,1,1,1
8926,2,2,1,1,1,1,1,1
8927,2,3,0,0,1,0,0,0
8928,2,2,1,1,1,1,1,1
8929,1,2,1,1,1,1,1,1
8930,1,2,1,1,1,1,1,1
8931,2,2,1,1,1,1,1,1
8932,1,2,1,1,1,1,1,1
8933,1,1,0,0,0,0,0,0
8934,0,2,1,1,1,1,1,0
8935,0,2,0,0,1,0,1,0
8936,1,1,1,1,1,1,1,0
8937,2,1,1,1,1,1,1,1
8938,0,1,1,1,1,1,1,1
8939,1,2,1,1,1,1,1,1
8940,0,1,1,1,1,1,1,0
8941,0,2,1,1,1,1,1,1
8942,2,2,1,1,1,1,1,1
8943,1,1,0,0,1,0,1,1
8944,0,2,1,1,0,1,1,1
8945,1,1,1,0,1,0,0,1
8946,0,1,1,1,1,1,1,0
8947,0,2,0,0,1,0,0,1
8948,1,2,1,1,1,1,1,1
8949,1,2,1,1,1,1,1,1
8950,0,1,1,0,0,0,0,0
8951,0,3,1,0,1,0,0,0
8952,0,2,0,0,1,0,1,0
8953,2,2,1,1,1,1,1,1
8954,1,2,0,0,1,0,1,1
8955,0,2,0,0,1,0,1,0
8956,0,1,1,1,1,1,1,1
8957,1,1,1,1,1,1,1,1
8958,1,1,1,1,1,1,1,0
8959,2,1,1,0,1,0,0,1
8960,1,1,1,1,1,1,1,1
8961,1,1,1,0,1,1,1,1
8962,0,1,1,1,1,1,1,0
8963,2,1,0,0,1,0,1,1
8964,1,2,1,1,1,1,1,1
8965,2,1,1,1,1,1,1,1
8966,0,2,1,1,0,1,1,0
8967,2,1,1,1,1,1,1,1
8968,2,2,1,1,1,1,1,1
8969,0,2,1,1,1,1,1,1
8970,2,2,1,1,1,1,1,1
8971,0,2,0,0,1,0,0,0
8972,1,1,1,1,1,1,1,1
8973,1,2,1,1,1,1,1,1
8974,2,1,1,1,1,1,1,1
8975,2,2,1,1,1,1,1,1
8976,2,1,1,1,1,1,1,1
8977,2,2,1,1,1,1,1,1
8978,0,1,0,1,1,1,1,0
8979,0,2,1,0,1,0,1,0
8980,1,2,1,1,1,1,1,1
8981,1,1,1,1,1,1,1,1
8982,2,2,1,1,1,1,1,1
8983,1,2,1,1,1,1,1,1
8984,0,1,1,1,1,1,1,1
8985,1,1,1,1,1,1,1,1
8986,0,1,0,0,0,0,1,0
8987,2,2,1,1,1,1,1,1
8988,0,3,0,0,1,0,0,1
8989,0,1,0,0,1,0,1,1
8990,2,2,1,1,1,1,1,1
8991,2,2,1,1,1,1,1,1
8992,1,2,1,1,0,1,1,0
8993,2,3,1,1,1,1,1,1
8994,1,1,1,0,1,1,1,1
8995,1,2,1,1,1,1,1,1
8996,2,2,1,1,1,0,1,1
8997,2,2,1,1,1,1,1,1
8998,0,1,1,1,1,1,1,1
8999,1,2,1,1,1,1,1,1
9000,2,2,1,0,1,1,1,1
9001,1,2,0,0,0,0,1,1
9002,2,1,1,1,1,1,1,1
9003,1,1,1,1,1,1,1,1
9004,0,1,1,1,1,1,1,1
9005,2,1,1,1,1,1,1,1
9006,1,2,1,1,1,1,1,1
9007,0,2,1,1,0,1,1,1
9008,1,1,1,1,1,1,1,1
9009,0,2,1,1,1,1,1,1
9010,1,2,1,1,0,1,1,0
9011,2,2,1,1,1,1,1,1
9012,0,1,1,1,1,1,1,0
9013,2,2,1,1,1,1,1,1
9014,1,2,1,1,1,1,1,1
9015,2,1,1,0,1,1,0,1
9016,0,2,1,1,1,1,1,1
9017,1,1,1,1,1,1,1,1
9018,1,1,1,1,1,1,0,0
9019,1,2,1,1,1,1,1,0
9020,1,1,0,0,1,0,1,1
9021,1,1,1,1,1,1,1,1
9022,2,2,1,1,1,1,1,1
9023,0,2,0,0,1,0,1,0
9024,2,2,1,1,1,1,1,1
9025,0,1,1,0,1,1,1,1
9026,1,2,1,1,1,1,1,1
9027,1,1,1,1,1,1,1,1
9028,0,1,0,1,0,1,0,0
9029,0,1,1,1,1,1,1,1
9030,2,2,0,0,1,1,1,1
9031,2,2,1,1,1,1,1,1
9032,2,1,1,0,1,0,0,1
9033,0,2,1,1,0,1,1,1
9034,2,2,1,1,1,1,1,1
9035,1,1,1,1,0,1,1,1
9036,1,2,1,1,1,1,1,1
9037,0,2,1,1,0,1,1,1
9038,2,2,1,1,1,1,1,1
9039,1,3,1,1,1,1,1,1
9040,2,1,1,1,1,1,1,1
9041,1,1,1,1,1,1,1,1
9042,1,2,1,1,0,1,1,1
9043,2,1,1,0,1,0,1,0
9044,2,2,1,1,1,1,1,1
9045,2,2,1,1,1,1,1,1
9046,2,2,1,0,1,0,0,1
9047,0,1,0,1,0,1,1,0
9048,0,2,0,0,1,0,1,1
9049,1,1,1,0,1,0,1,1
9050,2,1,1,1,1,1,1,1
9051,2,2,1,1,1,1,1,1
9052,0,2,1,1,1,1,1,1
9053,0,1,0,1,1,1,1,0
9054,2,2,1,1,1,1,1,1
9055,0,1,1,1,1,1,1,0
9056,1,2,1,1,1,1,1,1
9057,0,1,1,1,0,1,1,1
9058,0,1,1,1,1,1,1,0
9059,2,2,1,1,1,1,1,1
9060,2,2,1,1,0,1,1,1
9061,2,2,1,1,1,1,1,1
9062,1,1,1,1,0,1,1,1
9063,0,1,0,0,1,0,0,1
9064,0,1,1,1,1,1,1,0
9065,1,2,1,1,1,1,1,1
9066,1,2,1,1,0,1,1,1
9067,0,2,0,1,1,1,1,0
9068,1,2,1,1,1,1,1,1
9069,1,1,1,1,1,1,1,1
9070,2,1,1,1,1,1,1,1
9071,0,1,1,1,1,1,1,1
9072,0,1,1,1,1,1,1,1
9073,0,1,0,0,1,0,0,1
9074,1,2,0,0,1,0,1,1
9075,1,1,1,1,1,1,1,1
9076,1,2,0,0,1,0,1,1
9077,0,1,1,0,0,0,1,0
9078,1,2,1,1,1,1,1,1
9079,2,2,1,1,1,1,1,1
9080,0,1,1,1,1,1,1,0
9081,0,1,1,1,1,1,1,1
9082,1,1,1,1,1,1,1,1
9083,2,2,1,1,1,1,1,1
9084,2,2,1,1,1,1,1,1
9085,0,2,1,1,1,1,1,1
9086,1,2,1,1,1,1,1,1
9087,0,1,1,1,1,1,1,1
9088,1,2,1,1,1,1,1,1
9089,0,1,1,1,1,1,1,1
9090,0,2,1,1,1,1,1,0
9091,2,3,1,1,1,1,1,1
9092,1,1,1,1,1,1,1,1
9093,0,2,1,1,1,1,1,1
9094,0,1,0,1,1,1,1,1
9095,2,2,1,1,1,1,1,1
9096,2,2,1,1,1,1,1,1
9097,0,2,0,0,1,0,0,0
9098,1,2,1,1,1,1,1,1
9099,0,1,0,0,1,1,0,1
9100,2,2,0,0,1,0,1,1
9101,1,1,1,1,1,1,1,1
9102,1,1,1,1,1,1,1,1
9103,2,2,1,1,0,1,1,1
9104,2,1,1,0,1,0,1,1
9105,1,2,1,1,1,1,1,1
9106,0,2,0,0,1,0,1,0
9107,0,2,1,1,1,1,1,0
9108,2,2,1,1,1,1,1,1
9109,0,2,1,1,1,1,1,1
9110,0,1,0,0,1,1,0,0
9111,0,1,1,1,1,1,1,1
9112,0,2,1,1,0,1,1,0
9113,2,1,0,0,1,1,1,1
9114,2,2,0,0,1,0,1,1
9115,1,2,1,1,1,1,1,0
9116,2,1,1,1,1,1,1,1
9117,1,1,1,1,1,1,1,1
9118,1,1,1,1,1,1,1,1
9119,0,2,1,1,1,1,1,1
9120,1,1,1,1,1,1,1,1
9121,2,2,1,1,1,1,1,1
9122,1,1,1,1,1,1,1,0
9123,0,2,0,0,0,0,0,0
9124,2,2,1,1,1,1,1,1
9125,2,2,1,1,1,1,1,1
9126,0,1,1,1,1,1,1,0
9127,0,1,1,1,1,1,1,1
9128,1,1,1,1,1,1,1,0
9129,1,2,1,1,1,1,1,1
9130,1,3,0,0,1,0,0,0
9131,2,1,1,1,1,1,1,1
9132,2,1,1,1,1,1,1,1
9133,0,2,1,1,0,1,1,1
9134,1,2,1,1,1,1,1,1
9135,2,3,1,1,1,1,1,1
9136,0,1,1,1,1,1,1,1
9137,0,1,1,1,0,1,1,1
9138,2,2,1,1,1,1,1,1
9139,2,2,1,1,1,1,1,1
9140,0,2,1,1,0,1,1,0
9141,2,2,1,1,1,1,1,0
9142,2,2,0,0,1,1,1,1
9143,1,2,1,0,1,0,0,1
9144,1,1,1,1,1,1,1,1
9145,2,3,1,1,1,1,1,1
9146,1,1,0,0,0,0,0,1
9147,0,2,0,1,0,1,1,0
9148,1,1,1,1,0,1,1,1
9149,2,2,1,1,1,1,1,1
9150,1,1,1,1,1,1,1,1
9151,1,2,1,1,1,1,1,1
